college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select
義守大學,智慧網路科技學系智慧網通科技組,國文,--,5,數學A,後標,--,自然,--,--,,,,,,,*2.00,*2.00,*1.00,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、數學A、自然之級分總和　二、學測國文級分　三、學測數學A級分　四、學測自然級分
義守大學,智慧網路科技學系智慧軟體應用組,國文,--,3,英文,--,--,數學B,後標,--,,,,,,,*2.00,*1.00,*1.75,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B之級分總和　二、學測國文級分　三、學測數學B級分　四、學測英文級分
亞洲大學,生物資訊與醫學工程學系生醫資訊組,國文,--,8.0,數學A,底標,3.0,自然,--,5.0,,,,,,,*2.00,*1.00,*2.00,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測國數A自級分總和,項目：修課紀錄(A)、課程學習成果(D)、多元表現(I、K、L、M、N)、學習歷程自述(P、Q)、其他(R.自我成長及特色學習) ,一、學測國文、數學A、自然之級分總和
亞洲大學,生物資訊與醫學工程學系醫學工程組,國文,--,8,數學A,底標,--,自然,--,3,,,,,,,*1.00,--,*1.00,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測國數A自級分總和,項目：修課紀錄(A)、課程學習成果(D)、多元表現(I、K、L、M、N)、學習歷程自述(P、Q)、其他(R.自我成長及特色學習) ,一、學測國文、數學A、自然之級分總和
國立成功大學,統計學系,國文,均標,--,英文,前標,5,數學A,前標,3,,,,,,,*1.00,*1.25,*1.50,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測數學A級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分　四、學測國文級分
淡江大學,統計學系,國文,--,3.0,英文,--,3.0,數學B,後標,3.0,,,,,,,*1.00,*1.00,*1.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測數學B級分二、學測英文級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(H、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查項目) ,一、學測國文、英文、數學B之級分總和　二、學測數學B級分　三、學測英文級分　四、學測國文級分
國立臺北大學,統計學系,國文,前標,--,英文,前標,--,數學A,前標,--,國英數A,--,3,,,,*1.00,*1.25,*1.50,--,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、H、J、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分
東海大學,統計學系(巨量資料管理組),國文,--,--,英文,--,--,數學A,均標,5,國數A,--,3,,,,*1.50,*1.00,*2.00,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測數學A級分二、面試三、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分
東海大學,統計學系(決策管理組),國文,--,--,英文,--,--,數學B,均標,5,國數B,--,3,,,,*1.50,*1.00,*2.00,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測數學B級分二、面試三、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B之級分總和　二、學測數學B級分　三、學測英文級分
國立政治大學,統計學系(社會組),國文,前標,--,英文,前標,5,數學A,頂標,6,社會,--,--,國英數A社,--,3,*1.00,*1.00,*1.00,*1.00,--,40%,審查資料,--,40%,筆試,--,30%,,,,,,,,,,一、學測數學A級分二、審查資料三、學測英文級分四、筆試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、H、I、J、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、社會之級分總和　二、學測數學A級分　三、學測國文級分　四、學測英文級分
國立政治大學,統計學系(自然組),國文,前標,--,英文,前標,5,數學A,頂標,6,自然,--,--,國英數A自,--,3.5,*1.00,*1.00,*1.00,*1.00,--,40%,審查資料,--,40%,筆試,--,30%,,,,,,,,,,一、學測數學A級分二、審查資料三、學測英文級分四、筆試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、H、I、J、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測國文級分　四、學測英文級分
逢甲大學,統計學系商業大數據組,國文,--,--,英文,--,--,數學B,後標,--,國英數B,--,3,,,,*1.00,*1.50,*2.00,--,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測國英數B級分總和二、學測數學B級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、N)、學習歷程自述(O、P、Q)、其他(R.商學相關資訊閱讀心得) ,一、學測國文、英文、數學B之級分總和
逢甲大學,統計學系大數據分析與市場決策組,國文,--,--,英文,後標,--,數學B,後標,3,國英數B,--,5,,,,*1.00,*1.50,*2.00,--,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測國英數B級分總和二、學測數學B級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、N)、學習歷程自述(O、P、Q)、其他(R.商學相關資訊閱讀心得) ,一、學測國文、英文、數學B之級分總和
輔仁大學,統計資訊學系,國文,--,--,英文,均標,--,數學B,均標,--,英數B,--,3,,,,*1.00,*1.50,*1.50,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、指定項目甄試成績二、學測國英數B級分總和三、學測數學B級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(D、E)、多元表現(F、G、H、M、N)、學習歷程自述(O、P、Q)、其他(R.個人資料表、S.其他有利審查資料) ,一、學測國文、英文、數學B之級分總和　二、學測數學B級分　三、學測英文級分
真理大學,統計資訊與精算學系一般組,國文,底標,4,英文,--,--,數學A,底標,--,數學B,底標,--,,,,*2.00,*2.00,--,--,,20%,審查資料,--,20%,,,,,,,,,,,,,一、指定項目甄試成績二、學測國文級分三、學測國英級分總和四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、H、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和
真理大學,統計資訊與精算學系商業應用組,國文,--,--,數學B,底標,4,,,,,,,,,,*2.00,*2.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測數學B級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、G、K、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、數學B之級分總和
國立臺東大學,綠色與資訊科技學士學位學程,英文,--,--,數學B,--,--,自然,後標,3,,,,,,,*1.00,*2.00,*2.00,,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學B、自然之級分總和
逢甲大學,美國加州聖荷西州立大學電機工程雙學士學位學程,英文,均標,--,數學A,均標,3,英數A,--,5,,,,,,,*1.00,*2.00,--,,,40%,審查資料,--,40%,面試,--,15%,英文筆試,--,15%,,,,,,,一、學測英數A級分總和二、英文筆試三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、L、N)、學習歷程自述(P、Q)、其他(R.個人潛能或特殊經歷、S.其他有利審查資料) ,一、學測英文、數學A之級分總和
逢甲大學,美國加州舊金山州立大學資訊工程雙學士學位學程,英文,均標,--,數學A,均標,3,英數A,--,5,,,,,,,*1.00,*2.00,--,,,40%,審查資料,--,40%,面試,--,15%,英文筆試,--,15%,,,,,,,一、學測英數A級分總和二、英文筆試三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、L、N)、學習歷程自述(P、Q)、其他(R.國際交流經驗、S.外語能力學習歷程心得、T.資訊能力學習歷程心得) ,一、學測英文、數學A之級分總和
逢甲大學,美國普渡大學電機資訊雙學士學位學程,英文,前標,--,數學A,均標,3,英數A,--,5,,,,,,,*1.00,*2.00,--,,,50%,審查資料,--,50%,面試,--,10%,英文筆試,--,10%,,,,,,,一、學測英數A級分總和二、英文筆試三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、L、N)、學習歷程自述(P、Q)、其他(R.個人潛能或特殊經歷、S.其他有利審查資料) ,一、學測英文、數學A之級分總和
逢甲大學,自動控制工程學系乙組,國文,--,--,英文,後標,--,數學B,後標,--,自然,--,--,國英數B自,--,3,*1.00,*1.00,*1.50,*1.50,--,40%,審查資料,--,40%,面試,--,25%,,,,,,,,,,一、學測數學B級分二、學測自然級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.數理/程式等學習活動、S.其他有利審查的資料) ,一、學測國文、英文、數學B、自然之級分總和　二、學測數學B級分　三、學測自然級分　四、學測英文級分
逢甲大學,自動控制工程學系甲組,國文,--,--,英文,後標,--,數學A,後標,--,自然,--,--,國英數A自,--,3,*1.00,*1.00,*1.50,*1.50,--,40%,審查資料,--,40%,面試,--,25%,,,,,,,,,,一、學測數學A級分二、學測自然級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.數理/程式等學習活動、S.其他有利審查的資料) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分　四、學測英文級分
亞洲大學,行動商務與多媒體應用學系多媒體應用組,國文,後標,--,社會,底標,--,國社,--,3,,,,,,,*1.00,*1.00,--,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測國社級分總和,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、H、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和
亞洲大學,行動商務與多媒體應用學系行動商務組,國文,底標,--,社會,後標,--,國社,--,3,,,,,,,*1.00,*1.00,--,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測國社級分總和,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、H、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和
靜宜大學,資料科學暨大數據分析與應用學系,國文,--,3.0,數學B,底標,3.0,,,,,,,,,,*1.00,*2.00,,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測數學B級分二、審查資料三、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、I、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、數學B之級分總和　二、學測國文級分　三、學測數學B級分
東吳大學,資料科學系,英文,均標,--,數學B,均標,--,英數B,--,3,,,,,,,*1.00,*2.00,--,,,45%,審查資料,--,45%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學科能力測驗成績四、學測英文級分,項目：修課紀錄(A)、課程學習成果(C)、多元表現(F、I、J、K、N)、學習歷程自述(P)、其他(R.本系自訂個人資料表、S.其他有利審查資料) ,一、學測英文、數學B之級分總和
義守大學,資料科學與大數據分析學系,國文,--,--,英文,--,--,數學A,後標,3,,,,,,,*1.50,*1.00,*2.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測數學A級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測國文級分　四、學測英文級分
淡江大學,資訊傳播學系,國文,後標,3,英文,後標,3,數學B,--,3,社會,--,--,,,,*1.50,*1.50,*1.50,*1.00,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(C)、多元表現(F、G、J、N)、學習歷程自述(P)、其他(R.影音圖文等創作作品) ,一、學測國文、英文、數學B、社會之級分總和
中國文化大學,資訊傳播學系,國文,後標,6.0,英文,後標,3.0,,,,,,,,,,*2.00,*1.75,,,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、學測國英級分總和二、學測國文級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、G、I、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文之級分總和　二、學測國文級分
世新大學,資訊傳播學系,國文,均標,5,英文,後標,3,社會,--,--,,,,,,,*1.00,*1.00,*1.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和
開南大學,資訊傳播學系,社會,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、I、N)、學習歷程自述(O、P、Q) ,一、學測社會級分
亞洲大學,資訊傳播學系新媒體傳播內容組,國文,底標,--,社會,底標,--,國社,--,3,,,,,,,*1.00,*1.00,--,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國社級分總和,項目：修課紀錄(A)、課程學習成果(C、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和
亞洲大學,資訊傳播學系智慧傳播應用組,國文,底標,--,國社,--,3,,,,,,,,,,*1.00,--,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國社級分總和,項目：修課紀錄(A)、課程學習成果(C、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和
元智大學,資訊傳播學系科技組,國文,--,--,英文,後標,6,數學B,--,3,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、審查資料二、面試三、學測數學B級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、L、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B之級分總和　二、學測數學B級分　三、學測英文級分　四、學測國文級分
元智大學,資訊傳播學系設計組,國文,後標,6.0,英文,後標,3.0,數學B,--,8.0,,,,,,,*2.00,*2.00,*1.00,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測國文級分　四、學測數學B級分
